Customer Name,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Zone Desc,State,Channel,Designation,Manager,Resolution SLA (Mins),Resp SLA (Seconds),Resolution Catgory,Response SLA pass,Resolution SLA pass,week_label
Jacobs,2020-12-10 09:26:08,2020-12-10 09:28:15,2020-12-10 15:02:40,Line damage,Paul,2020-12-10 19:21:35,Completed,Closed,South-West,LAGOS,WebForm,Operator,Seun,334.42,127.0,Critical,fail,fail,week 50
PrinceLine,2020-12-06 12:28:31,2020-12-06 12:35:40,2020-12-06 18:11:21,Support network failures,Sherifat,2020-12-06 22:58:32,Completed,Closed,North-Central,BENUE,Phone Call,Operator,Victor,335.68,429.0,Critical,fail,fail,week 49
Xpertech,2020-12-27 08:29:44,2020-12-27 08:34:54,2020-12-27 12:56:31,Customers End,Kachi,2020-12-27 18:21:47,Completed,Closed,South-South,RIVERS,Phone Call,Operator,Seun,261.62,310.0,Critical,fail,fail,week 52
Union,2020-12-01 10:57:37,2020-12-01 11:07:17,2020-12-01 14:49:51,Customers End,Myers,2020-12-01 20:18:25,Completed,Closed,South-South,CROSS RIVER,Phone Call,Operator,Kerry,222.57,580.0,Critical,fail,fail,week 49
Zercom,2020-12-28 15:23:39,2020-12-28 15:28:49,2020-12-28 18:37:28,Line damage,Fola,2020-12-28 23:32:04,Completed,Closed,North-West,KANO,Chatbot,Operator,Wale,188.65,310.0,Critical,fail,fail,week 53
Blenco,2020-12-19 10:32:35,2020-12-19 10:39:53,2020-12-19 16:12:20,Customers End,Atiku,2020-12-19 19:28:50,Completed,Closed,North-West,KADUNA,WebForm,Operator,Victor,332.45,438.0,Critical,fail,fail,week 51
Jiji,2020-12-12 13:43:51,2020-12-12 13:45:31,2020-12-12 16:59:58,Customers End,Sherifat,2020-12-12 22:18:52,Completed,Closed,North-East,GOMBE,Chatbot,Operator,Victor,194.45,100.0,Critical,fail,fail,week 50
Nabett,2020-12-07 14:43:20,2020-12-07 14:45:07,2020-12-07 19:57:29,Customers End,Brenda,2020-12-08 01:15:05,Completed,Closed,South-South,DELTA,Social Media,Operator,Kerry,312.37,107.0,Critical,fail,fail,week 50
Sahad,2020-12-28 14:03:31,2020-12-28 14:07:57,2020-12-28 19:51:27,Customers End,Sola,2020-12-29 00:23:43,Completed,Closed,North-West,ZAMFARA,USSD,Operator,Wale,343.5,266.0,Critical,fail,fail,week 53
Tranos,2020-12-04 11:23:22,2020-12-04 11:32:03,2020-12-04 14:41:08,Routine Service,Jonathan,2020-12-04 20:22:00,Completed,Closed,South-East,IMO,Phone Call,Operator,Kerry,189.08,521.0,Critical,fail,fail,week 49
ShopLite,2020-12-12 08:12:11,2020-12-12 08:13:21,2020-12-12 13:45:59,Routine Service,Bola,2020-12-12 17:10:11,Completed,Closed,South-West,LAGOS,Phone Call,Operator,Victor,332.63,70.0,Critical,fail,fail,week 50
Cejex,2020-12-12 12:26:24,2020-12-12 12:28:31,2020-12-12 15:34:09,Customers End,Atiku,2020-12-12 19:47:45,Completed,Closed,North-Central,FCT ABUJA,Chatbot,Operator,Victor,185.63,127.0,Critical,fail,fail,week 50
Dang,2020-12-09 09:50:12,2020-12-09 09:56:54,2020-12-09 15:38:38,hardware failure,Atiku,2020-12-09 20:09:26,Completed,Closed,South-West,LAGOS,WebForm,Operator,Victor,341.73,402.0,Critical,fail,fail,week 50
BetBoss,2020-12-02 09:36:50,2020-12-02 09:46:55,2020-12-02 15:04:23,Customers End,Habeeb,2020-12-02 18:40:14,Completed,Closed,North-Central,BENUE,Social Media,Operator,Victor,317.47,605.0,Critical,fail,fail,week 49
Pentacept,2020-12-01 10:48:40,2020-12-01 10:54:53,2020-12-01 14:03:05,Customers End,Habeeb,2020-12-01 17:56:41,Completed,Closed,South-East,IMO,WebForm,Operator,Victor,188.2,373.0,Critical,fail,fail,week 49
BetSan,2020-12-07 14:54:29,2020-12-07 14:59:36,2020-12-07 19:26:17,Customers End,Sherifat,2020-12-07 23:55:42,Completed,Closed,South-West,LAGOS,USSD,Operator,Victor,266.68,307.0,Critical,fail,fail,week 50
Jacobs,2020-12-17 08:19:43,2020-12-17 08:26:12,2020-12-17 13:46:55,Routine Service,Amelia,2020-12-17 17:34:14,Completed,Closed,North-West,SOKOTO,Chatbot,Operator,Kerry,320.72,389.0,Critical,fail,fail,week 51
WetinLas,2020-12-01 08:00:13,2020-12-01 08:07:40,2020-12-01 13:53:00,Uknown,Brenda,2020-12-01 19:41:15,Completed,Closed,North-West,SOKOTO,Email,Operator,Kerry,345.33,447.0,Critical,fail,fail,week 49
ShopLite,2020-12-11 15:43:14,2020-12-11 15:50:26,2020-12-11 21:05:45,Customers End,Kingsley,2020-12-12 01:25:32,Completed,Closed,North-Central,FCT ABUJA,WebForm,Operator,Kerry,315.32,432.0,Critical,fail,fail,week 50
Cassava,2020-12-17 14:17:24,2020-12-17 14:26:54,2020-12-17 19:28:23,Customers End,Sherifat,2020-12-17 22:58:46,Completed,Closed,South-East,ENUGU,Phone Call,Operator,Victor,301.48,570.0,Critical,fail,fail,week 51
NPS,2020-12-01 11:45:08,2020-12-01 11:50:41,2020-12-01 17:03:09,Customers End,Jennifer,2020-12-01 22:31:22,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Kerry,312.47,333.0,Critical,fail,fail,week 49
BetSan,2020-12-24 11:04:51,2020-12-24 11:07:24,2020-12-24 16:27:46,Customers End,Bola,2020-12-24 20:40:41,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Victor,320.37,153.0,Critical,fail,fail,week 52
SupaTram,2020-12-13 09:20:42,2020-12-13 09:28:13,2020-12-13 12:34:01,hardware failure,Tunde,2025-11-16 09:23:19,Active,Open,South-West,OYO,WebForm,Operator,Victor,185.8,451.0,Critical,fail,fail,week 50
NTAS,2020-12-16 10:35:46,2020-12-16 10:45:08,2020-12-16 15:17:27,Customers End,Atiku,2020-12-16 19:02:12,Completed,Closed,South-South,ANAMBRA,WebForm,Operator,Victor,272.32,562.0,Critical,fail,fail,week 51
Cejex,2020-12-14 13:12:37,2020-12-14 13:12:59,2020-12-14 18:47:19,Customers End,Amelia,2020-12-14 23:40:48,Completed,Closed,North-West,KADUNA,Phone Call,Operator,Kerry,334.33,22.0,Critical,fail,fail,week 51
BetBoss,2020-12-06 14:13:17,2020-12-06 14:19:02,2020-12-06 17:45:18,Customers End,Popoola,2025-11-16 09:23:19,Active,Open,South-East,ENUGU,Email,Operator,Seun,206.27,345.0,Critical,fail,fail,week 49
Wemathon,2020-12-03 13:08:09,2020-12-03 13:09:25,2020-12-03 18:19:36,Customers End,Myers,2020-12-03 23:14:00,Completed,Closed,North-East,GOMBE,Chatbot,Operator,Kerry,310.18,76.0,Critical,fail,fail,week 49
BetSan,2020-12-22 12:04:08,2020-12-22 12:09:48,2020-12-22 15:52:00,Customers End,Paul,2020-12-22 19:45:53,Completed,Closed,North-East,BORNO,WebForm,Operator,Seun,222.2,340.0,Critical,fail,fail,week 52
BetSan,2020-12-03 12:04:12,2020-12-03 12:09:26,2020-12-03 16:43:00,Support network failures,Atiku,2020-12-03 22:30:14,Completed,Closed,South-South,ANAMBRA,Email,Operator,Victor,273.57,314.0,Critical,fail,fail,week 49
Transnational,2020-12-05 10:20:46,2020-12-05 10:24:51,2020-12-05 15:31:30,Customers End,Sherifat,2025-11-16 09:23:19,Terminated,Terminated,South-West,OGUN,USSD,Operator,Victor,306.65,245.0,Critical,fail,fail,week 49
Jendor,2020-12-21 13:38:12,2020-12-21 13:47:50,2020-12-21 18:56:26,Customers End,Kingsley,2020-12-21 23:46:06,Completed,Closed,North-Central,NASARAWA,WebForm,Operator,Kerry,308.6,578.0,Critical,fail,fail,week 52
Jacobs,2020-12-17 13:54:00,2020-12-17 13:59:33,2020-12-17 17:30:19,Routine Service,Tunde,2020-12-17 22:14:38,Completed,Closed,North-East,YOBE,Phone Call,Operator,Victor,210.77,333.0,Critical,fail,fail,week 51
BetSan,2020-12-01 10:02:28,2020-12-01 10:13:10,2020-12-01 14:31:32,Customers End,John,2020-12-01 19:55:04,Completed,Closed,South-West,LAGOS,USSD,Operator,Victor,258.37,642.0,Critical,fail,fail,week 49
Xpertech,2020-12-22 14:02:37,2020-12-22 14:03:51,2020-12-22 18:45:58,Line damage,Kingsley,2020-12-22 22:03:54,Completed,Closed,South-South,DELTA,Social Media,Operator,Kerry,282.12,74.0,Critical,fail,fail,week 52
Transnational,2020-12-11 08:24:57,2020-12-11 08:27:28,2020-12-11 12:03:40,Customers End,Vitus,2025-11-16 09:23:19,Active,Open,South-East,ENUGU,WebForm,Operator,Seun,216.2,151.0,Critical,fail,fail,week 50
Jacobs,2020-12-12 12:43:20,2020-12-12 12:50:34,2020-12-12 18:23:19,Customers End,Atiku,2020-12-12 23:42:06,Completed,Closed,South-West,OGUN,WebForm,Operator,Victor,332.75,434.0,Critical,fail,fail,week 50
Nabett,2020-12-20 08:33:51,2020-12-20 08:37:04,2020-12-20 14:11:48,Customers End,Amelia,2020-12-20 18:06:02,Completed,Closed,South-West,LAGOS,Email,Operator,Kerry,334.73,193.0,Critical,fail,fail,week 51
TwinsDeck,2020-12-26 14:29:33,2020-12-26 14:40:06,2020-12-26 18:18:42,Customers End,Goodluck,2020-12-26 22:07:30,Completed,Closed,North-East,TARABA,Phone Call,Operator,Kerry,218.6,633.0,Critical,fail,fail,week 52
NPS,2020-12-19 15:24:00,2020-12-19 15:30:22,2020-12-19 18:39:41,Customers End,Paul,2020-12-19 23:59:08,Completed,Closed,South-West,OGUN,WebForm,Operator,Seun,189.32,382.0,Critical,fail,fail,week 51
Olando,2020-12-21 09:58:15,2020-12-21 09:58:22,2020-12-21 15:39:25,Customers End,Bukky,2020-12-21 20:54:09,Completed,Closed,South-East,ENUGU,Phone Call,Operator,Wale,341.05,7.0,Critical,pass,fail,week 52
Lemway,2020-12-03 12:02:18,2020-12-03 12:10:01,2020-12-03 15:55:16,Customers End,Atiku,2020-12-03 21:13:03,Completed,Closed,North-West,KANO,Social Media,Operator,Victor,225.25,463.0,Critical,fail,fail,week 49
TwinsDeck,2020-12-09 12:19:05,2020-12-09 12:26:53,2020-12-09 17:03:35,Routine Service,Myers,2020-12-09 20:24:51,Completed,Closed,North-Central,FCT ABUJA,WebForm,Operator,Kerry,276.7,468.0,Critical,fail,fail,week 50
Skye,2020-12-03 09:30:14,2020-12-03 09:31:25,2020-12-03 14:01:59,Customers End,Bola,2020-12-03 19:39:45,Completed,Closed,North-Central,KOGI,Social Media,Operator,Victor,270.57,71.0,Critical,fail,fail,week 49
Cassava,2020-12-16 10:04:07,2020-12-16 10:13:39,2020-12-16 14:13:47,Customers End,Tunde,2020-12-16 17:52:02,Completed,Closed,North-East,BORNO,Email,Operator,Victor,240.13,572.0,Critical,fail,fail,week 51
Union,2020-12-16 11:46:14,2020-12-16 11:55:25,2020-12-16 17:37:33,Customers End,Sherifat,2025-11-16 09:23:19,Active,Open,North-Central,FCT ABUJA,Email,Operator,Victor,342.13,551.0,Critical,fail,fail,week 51
Cassava,2020-12-07 13:18:20,2020-12-07 13:28:02,2020-12-07 17:46:23,Customers End,Paul,2020-12-07 21:32:06,Completed,Closed,North-West,ZAMFARA,Social Media,Operator,Seun,258.35,582.0,Critical,fail,fail,week 50
Kabo,2020-12-27 14:05:06,2020-12-27 14:09:26,2020-12-27 17:52:33,Customers End,Paul,2020-12-27 23:35:44,Completed,Closed,South-East,IMO,WebForm,Operator,Seun,223.12,260.0,Critical,fail,fail,week 52
Lemway,2020-12-14 15:10:00,2020-12-14 15:20:38,2020-12-14 20:29:17,Customers End,Bola,2020-12-15 00:09:12,Completed,Closed,South-South,ANAMBRA,Email,Operator,Victor,308.65,638.0,Critical,fail,fail,week 51
Jacobs,2020-12-26 12:39:18,2020-12-26 12:43:35,2020-12-26 15:48:13,Line damage,John,2020-12-26 20:30:25,Completed,Closed,South-South,DELTA,WebForm,Operator,Victor,184.63,257.0,Critical,fail,fail,week 52
PlusTea,2020-12-25 13:32:17,2020-12-25 13:35:26,2020-12-25 18:57:55,Uknown,Sekina,2025-11-16 09:23:19,Active,Open,South-South,RIVERS,Phone Call,Operator,Victor,322.48,189.0,Critical,fail,fail,week 52
Addide,2020-12-04 12:31:55,2020-12-04 12:34:27,2020-12-04 17:35:15,Customers End,Bukky,2020-12-04 20:51:36,Completed,Closed,South-South,DELTA,Phone Call,Operator,Wale,300.8,152.0,Critical,fail,fail,week 49
Fidelity,2020-12-20 12:41:12,2020-12-20 12:45:37,2020-12-20 18:29:39,Customers End,Myers,2020-12-20 22:47:24,Completed,Closed,South-West,OYO,Social Media,Operator,Kerry,344.03,265.0,Critical,fail,fail,week 51
CCD,2020-12-25 08:16:17,2020-12-25 08:17:27,2020-12-25 13:43:11,hardware failure,Habeeb,2020-12-25 17:34:31,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,325.73,70.0,Critical,fail,fail,week 52
BetSan,2020-12-22 09:21:43,2020-12-22 09:30:16,2020-12-22 15:14:45,Uknown,Jennifer,2020-12-22 20:56:16,Completed,Closed,South-West,LAGOS,Social Media,Operator,Kerry,344.48,513.0,Critical,fail,fail,week 52
Transnational,2020-12-19 11:26:49,2020-12-19 11:29:37,2020-12-19 14:36:19,Line damage,Atiku,2020-12-19 20:02:31,Completed,Closed,North-Central,NIGER,WebForm,Operator,Victor,186.7,168.0,Critical,fail,fail,week 51
Jacobs,2020-12-21 08:37:05,2020-12-21 08:47:15,2020-12-21 14:03:20,Line damage,Brenda,2020-12-21 18:30:12,Completed,Closed,North-West,SOKOTO,Email,Operator,Kerry,316.08,610.0,Critical,fail,fail,week 52
Transnational,2020-12-22 14:48:44,2020-12-22 14:57:26,2020-12-22 18:08:51,Line damage,Fola,2020-12-22 23:25:39,Completed,Closed,North-Central,NIGER,WebForm,Operator,Wale,191.42,522.0,Critical,fail,fail,week 52
Sahad,2020-12-07 11:53:31,2020-12-07 12:03:39,2020-12-07 15:35:05,Customers End,Amelia,2020-12-07 21:09:32,Completed,Closed,South-West,LAGOS,WebForm,Operator,Kerry,211.43,608.0,Critical,fail,fail,week 50
BetSan,2020-12-15 11:08:46,2020-12-15 11:14:59,2020-12-15 15:47:20,Customers End,Habeeb,2020-12-15 21:09:04,Completed,Closed,North-Central,KWARA,WebForm,Operator,Victor,272.35,373.0,Critical,fail,fail,week 51
ACCNI,2020-12-18 09:10:35,2020-12-18 09:13:18,2020-12-18 14:56:39,Line damage,Amelia,2020-12-18 20:14:14,Completed,Closed,North-Central,PLATEAU,Social Media,Operator,Kerry,343.35,163.0,Critical,fail,fail,week 51
Marketsquare,2020-12-27 10:24:03,2020-12-27 10:28:22,2020-12-27 15:49:25,Line damage,Ore,2025-11-16 09:23:19,Active,Open,South-South,ANAMBRA,WebForm,Operator,Seun,321.05,259.0,Critical,fail,fail,week 52
OneTres,2020-12-15 13:28:03,2020-12-15 13:37:37,2020-12-15 18:41:57,Line damage,Ore,2020-12-15 23:54:33,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Seun,304.33,574.0,Critical,fail,fail,week 51
TwinsDeck,2020-12-04 09:00:30,2020-12-04 09:10:00,2020-12-04 13:12:40,Customers End,Jonathan,2020-12-04 18:41:12,Completed,Closed,North-Central,FCT ABUJA,Chatbot,Operator,Kerry,242.67,570.0,Critical,fail,fail,week 49
Computek,2020-12-02 09:58:53,2020-12-02 10:07:30,2020-12-02 15:52:34,Line damage,Mary,2020-12-02 19:05:12,Completed,Closed,South-West,OGUN,Social Media,Operator,Wale,345.07,517.0,Critical,fail,fail,week 49
Goodies,2020-12-14 13:13:49,2020-12-14 13:20:10,2020-12-14 17:46:48,Customers End,Kingsley,2020-12-14 22:05:40,Completed,Closed,South-South,RIVERS,WebForm,Operator,Kerry,266.63,381.0,Critical,fail,fail,week 51
Sterling,2020-12-22 09:24:11,2020-12-22 09:33:30,2020-12-22 12:48:34,Uknown,John,2020-12-22 16:15:55,Completed,Closed,South-South,DELTA,Social Media,Operator,Victor,195.07,559.0,Critical,fail,fail,week 52
Codek,2020-12-13 10:54:15,2020-12-13 10:56:53,2020-12-13 14:57:27,Customers End,Sheg,2020-12-13 18:17:22,Completed,Closed,South-West,ONDO,Social Media,Operator,Seun,240.57,158.0,Critical,fail,fail,week 50
Microchips,2020-12-22 09:34:43,2020-12-22 09:45:30,2020-12-22 13:31:18,Customers End,Habeeb,2020-12-22 18:15:46,Completed,Closed,South-South,ANAMBRA,Phone Call,Operator,Victor,225.8,647.0,Critical,fail,fail,week 52
ShopLite,2020-12-13 11:37:06,2020-12-13 11:46:21,2020-12-13 17:12:32,Customers End,Atiku,2025-11-16 09:23:19,Active,Open,North-East,GOMBE,USSD,Operator,Victor,326.18,555.0,Critical,fail,fail,week 50
Union,2020-12-08 09:21:02,2020-12-08 09:23:32,2020-12-08 15:06:51,Customers End,Habeeb,2020-12-08 19:19:14,Completed,Closed,North-East,ADAMAWA,Social Media,Operator,Victor,343.32,150.0,Critical,fail,fail,week 50
Honeywell,2020-12-23 14:07:55,2020-12-23 14:17:34,2020-12-23 18:33:21,Line damage,Jonathan,2025-11-16 09:23:19,Active,Open,South-East,IMO,Chatbot,Operator,Kerry,255.78,579.0,Critical,fail,fail,week 52
SupaTram,2020-12-14 08:23:57,2020-12-14 08:34:11,2020-12-14 13:09:51,Uknown,Tunde,2020-12-14 17:45:27,Completed,Closed,North-Central,NASARAWA,Phone Call,Operator,Victor,275.67,614.0,Critical,fail,fail,week 51
Union,2020-12-15 15:10:22,2020-12-15 15:10:31,2020-12-15 20:51:59,Customers End,Sherifat,2025-11-16 09:23:19,Terminated,Terminated,South-West,OSUN,Phone Call,Operator,Victor,341.47,9.0,Critical,pass,fail,week 51
Addide,2020-12-09 15:07:41,2020-12-09 15:12:52,2020-12-09 19:56:29,Customers End,John,2020-12-09 23:42:50,Completed,Closed,North-East,YOBE,WebForm,Operator,Victor,283.62,311.0,Critical,fail,fail,week 50
BetSan,2020-12-24 15:58:23,2020-12-24 16:00:47,2020-12-24 19:08:24,Customers End,Ore,2020-12-24 22:54:52,Completed,Closed,North-East,BAUCHI,Email,Operator,Seun,187.62,144.0,Critical,fail,fail,week 52
Spreadweb,2020-12-21 14:40:54,2020-12-21 14:45:00,2020-12-21 19:10:47,Line damage,Habeeb,2020-12-21 22:31:07,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,265.78,246.0,Critical,fail,fail,week 52
Jiji,2020-12-11 15:56:18,2020-12-11 15:59:29,2020-12-11 21:09:08,Customers End,Brenda,2020-12-12 02:35:49,Completed,Closed,North-East,BAUCHI,Phone Call,Operator,Kerry,309.65,191.0,Critical,fail,fail,week 50
Jacobs,2020-12-20 11:13:25,2020-12-20 11:21:02,2020-12-20 15:58:15,Customers End,Sekina,2020-12-20 20:12:36,Completed,Closed,North-Central,NIGER,Social Media,Operator,Victor,277.22,457.0,Critical,fail,fail,week 51
ROCAD,2020-12-15 11:23:26,2020-12-15 11:33:43,2020-12-15 15:10:11,Uknown,Atiku,2020-12-15 18:50:43,Completed,Closed,North-Central,KOGI,Email,Operator,Victor,216.47,617.0,Critical,fail,fail,week 51
International,2020-12-15 11:05:36,2020-12-15 11:09:44,2020-12-15 14:48:51,Customers End,Tunde,2020-12-15 19:41:39,Completed,Closed,South-South,EDO,Phone Call,Operator,Victor,219.12,248.0,Critical,fail,fail,week 51
Blenco,2020-12-14 11:10:20,2020-12-14 11:14:08,2020-12-14 14:18:52,Routine Service,Sekina,2020-12-14 18:41:27,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,184.73,228.0,Critical,fail,fail,week 51
CCD,2020-12-19 15:54:17,2020-12-19 15:57:03,2020-12-19 19:28:24,Line damage,Sekina,2025-11-16 09:23:19,Terminated,Terminated,South-West,EKITI,USSD,Operator,Victor,211.35,166.0,Critical,fail,fail,week 51
ShopLite,2020-12-25 10:03:44,2020-12-25 10:11:21,2020-12-25 13:36:26,Customers End,Bukky,2020-12-25 17:27:04,Completed,Closed,South-West,ONDO,USSD,Operator,Wale,205.08,457.0,Critical,fail,fail,week 52
MIEC,2020-12-25 12:16:03,2020-12-25 12:25:23,2020-12-25 16:32:41,Line damage,Tunde,2020-12-25 22:13:37,Completed,Closed,South-South,DELTA,Social Media,Operator,Victor,247.3,560.0,Critical,fail,fail,week 52
TwinsDeck,2020-12-02 12:02:19,2020-12-02 12:10:02,2020-12-02 17:36:37,Traffic Spikes,Sekina,2020-12-02 22:08:57,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,326.58,463.0,Critical,fail,fail,week 49
Jiji,2020-12-28 14:57:24,2020-12-28 14:57:30,2020-12-28 18:06:43,Line damage,Kingsley,2020-12-28 23:36:37,Completed,Closed,North-East,BAUCHI,Social Media,Operator,Kerry,189.22,6.0,Critical,pass,fail,week 53
Union,2020-12-15 09:10:35,2020-12-15 09:11:47,2020-12-15 14:26:49,Customers End,Tunde,2020-12-15 18:12:25,Completed,Closed,North-West,KANO,Phone Call,Operator,Victor,315.03,72.0,Critical,fail,fail,week 51
BetSan,2020-12-26 13:17:06,2020-12-26 13:18:29,2020-12-26 17:00:10,Line damage,Atiku,2020-12-26 20:51:34,Completed,Closed,South-South,EDO,USSD,Operator,Victor,221.68,83.0,Critical,fail,fail,week 52
Goodies,2020-12-06 09:23:02,2020-12-06 09:32:41,2020-12-06 15:14:45,Customers End,Tunde,2020-12-06 19:29:03,Completed,Closed,South-East,ABIA,Social Media,Operator,Victor,342.07,579.0,Critical,fail,fail,week 49
Spreadweb,2020-12-04 09:08:32,2020-12-04 09:17:51,2020-12-04 13:41:37,Customers End,Bola,2020-12-04 18:00:50,Completed,Closed,North-West,KANO,USSD,Operator,Victor,263.77,559.0,Critical,fail,fail,week 49
Pentacept,2020-12-12 13:17:53,2020-12-12 13:28:15,2020-12-12 17:32:03,Uknown,Akin,2020-12-12 22:22:36,Completed,Closed,North-Central,PLATEAU,Email,Operator,Wale,243.8,622.0,Critical,fail,fail,week 50
Transnational,2020-12-03 10:23:45,2020-12-03 10:28:29,2020-12-03 13:50:34,Customers End,Habeeb,2020-12-03 17:09:57,Completed,Closed,North-Central,PLATEAU,WebForm,Operator,Victor,202.08,284.0,Critical,fail,fail,week 49
SupaTram,2020-12-13 12:47:35,2020-12-13 12:47:59,2020-12-13 18:05:27,Customers End,Sherifat,2020-12-13 22:27:40,Completed,Closed,North-Central,NASARAWA,Email,Operator,Victor,317.47,24.0,Critical,fail,fail,week 50
Transnational,2020-12-07 11:21:59,2020-12-07 11:30:19,2020-12-07 15:52:22,Customers End,Bola,2020-12-07 21:38:54,Completed,Closed,North-East,TARABA,USSD,Operator,Victor,262.05,500.0,Critical,fail,fail,week 50
ShopLite,2020-12-08 15:39:54,2020-12-08 15:47:20,2020-12-08 21:03:05,Line damage,Habeeb,2020-12-09 01:31:57,Completed,Closed,North-East,YOBE,WebForm,Operator,Victor,315.75,446.0,Critical,fail,fail,week 50
ROCAD,2020-12-23 10:05:06,2020-12-23 10:12:54,2020-12-23 13:36:41,Customers End,Jennifer,2020-12-23 19:08:18,Completed,Closed,South-East,IMO,Chatbot,Operator,Kerry,203.78,468.0,Critical,fail,fail,week 52
Dan,2020-12-27 10:58:45,2020-12-27 11:00:23,2020-12-27 16:09:38,Customers End,John,2025-11-16 09:23:19,Active,Open,South-South,RIVERS,Social Media,Operator,Victor,309.25,98.0,Critical,fail,fail,week 52
ShopLite,2020-12-16 08:20:41,2020-12-16 08:28:00,2020-12-16 12:47:13,Customers End,Habeeb,2020-12-16 18:40:53,Completed,Closed,South-South,AKWA IBOM,Phone Call,Operator,Victor,259.22,439.0,Critical,fail,fail,week 51
Gmicord,2020-12-27 12:22:27,2020-12-27 12:31:11,2020-12-27 16:52:54,Line damage,Jennifer,2020-12-27 20:40:44,Completed,Closed,North-Central,BENUE,Email,Operator,Kerry,261.72,524.0,Critical,fail,fail,week 52
ROCAD,2020-12-22 14:52:17,2020-12-22 14:55:35,2020-12-22 20:11:54,Routine Service,Habeeb,2020-12-22 23:29:46,Completed,Closed,South-West,OYO,Email,Operator,Victor,316.32,198.0,Critical,fail,fail,week 52
ROCAD,2020-12-26 14:06:52,2020-12-26 14:08:20,2020-12-26 18:27:32,Line damage,Goodluck,2025-11-16 09:23:19,Active,Open,North-Central,NIGER,USSD,Operator,Kerry,259.2,88.0,Critical,fail,fail,week 52
Microchips,2020-12-04 10:39:10,2020-12-04 10:44:56,2020-12-04 14:58:30,Uknown,Akin,2020-12-04 19:30:42,Completed,Closed,South-South,CROSS RIVER,WebForm,Operator,Wale,253.57,346.0,Critical,fail,fail,week 49
Access,2020-12-24 12:27:57,2020-12-24 12:31:37,2020-12-24 15:45:17,Customers End,John,2020-12-24 21:12:37,Completed,Closed,South-East,ENUGU,Email,Operator,Victor,193.67,220.0,Critical,fail,fail,week 52
